"Id","SalePrice"
1461,114763.285544403
1462,173220.827984716
1463,207904.593609481
1464,203070.427296285
1465,184909.154616855
1466,195217.454791493
1467,174189.288573256
1468,183238.04785164
1469,193981.053427228
1470,117755.161266663
1471,202232.305937916
1472,101153.216360022
1473,111975.699308251
1474,162429.869758108
1475,110055.430574567
1476,308135.701953347
1477,240373.282714105
1478,256565.177250492
1479,275415.111231745
1480,398247.73610515
1481,300528.201634688
1482,209710.532660689
1483,212945.095757715
1484,176214.489580186
1485,163885.31249259
1486,213214.722342581
1487,317334.603536778
1488,240575.734074783
1489,193648.971807315
1490,224946.45466187
1491,209256.972663307
1492,87257.6718767369
1493,193930.774758862
1494,279115.7407364
1495,274275.017111776
1496,221828.57385656
1497,203947.29790483
1498,151788.520710632
1499,151189.420273506
1500,154954.047948851
1501,182191.494896995
1502,136808.239032912
1503,235898.060316554
1504,225010.535632498
1505,223629.402554992
1506,243469.981234287
1507,291616.591030356
1508,234122.936365851
1509,174198.369107097
1510,162358.343667471
1511,159560.753045491
1512,200260.745733791
1513,170763.391368391
1514,228616.84031384
1515,247839.658241226
1516,159951.297411729
1517,147608.085942354
1518,204515.8020831
1519,222985.007635315
1520,143658.955388466
1521,154443.974569371
1522,186323.340329183
1523,142048.652072536
1524,119938.938592883
1525,120291.883372573
1526,127165.141251049
1527,70963.0815738646
1528,125355.228635773
1529,148332.46713246
1530,181888.642956295
1531,130500.280943793
1532,82502.9619226866
1533,167285.522459583
1534,119318.181598539
1535,173279.0949999
1536,115038.954557749
1537,67644.4807037059
1538,123433.394539035
1539,142879.848629687
1540,183050.337899877
1541,123634.864574961
1542,165702.302878444
1543,189486.734656806
1544,64067.2461594387
1545,98398.527667729
1546,102318.118436719
1547,138953.223076864
1548,137622.794302783
1549,84592.2853635351
1550,141217.072851478
1551,106784.432518288
1552,164501.352001477
1553,127678.883176772
1554,99619.9862710682
1555,207940.98262278
1556,97056.205599163
1557,135155.438024148
1558,81111.2012506335
1559,140916.360407239
1560,133678.462325775
1561,244152.854402339
1562,113990.224277492
1563,113290.826997557
1564,185768.755531261
1565,156840.713153589
1566,210469.606903528
1567,63271.7454670799
1568,234713.546265399
1569,166734.783978845
1570,109291.34002419
1571,117611.592091427
1572,144945.647549185
1573,239684.077833824
1574,168546.855330118
1575,207633.251797268
1576,218707.068037111
1577,193304.937853436
1578,104549.381858828
1579,146583.428467625
1580,206582.347118977
1581,148508.122363786
1582,117692.214003731
1583,291315.67179683
1584,248455.917751967
1585,135393.025678046
1586,33315.9162243787
1587,88797.6314098025
1588,159514.833698582
1589,116372.095967502
1590,143758.290057772
1591,117025.331458097
1592,124170.073618309
1593,89683.1467853774
1594,215455.628923975
1595,154278.82280209
1596,233656.201312921
1597,223461.332648416
1598,186633.151626832
1599,146119.731321966
1600,169729.639964999
1601,46262.4861787391
1602,86036.7939751523
1603,59591.6014491852
1604,239287.655016426
1605,236111.869632738
1606,175841.308978224
1607,277080.186382737
1608,211807.154843275
1609,193640.845102057
1610,168125.524571062
1611,160813.393976053
1612,218811.661936804
1613,205026.484548468
1614,123126.60438196
1615,112071.794748553
1616,112450.361939822
1617,113999.586826181
1618,115659.716442512
1619,126137.709774928
1620,274177.185768845
1621,155487.917768079
1622,167494.468000682
1623,254133.708134689
1624,229222.978706196
1625,110962.327425315
1626,196049.267252875
1627,203759.157250258
1628,269024.799771389
1629,174067.52883506
1630,345624.842354253
1631,214995.627584344
1632,242851.231673633
1633,155957.322855662
1634,204820.82928175
1635,180580.748140619
1636,175232.757475155
1637,225887.793117449
1638,222251.520116757
1639,218804.523319632
1640,285106.586037689
1641,207068.006673483
1642,227412.235054951
1643,231453.704928292
1644,224323.257556224
1645,221013.358095116
1646,153612.590518471
1647,164588.973027161
1648,156963.74015206
1649,140662.094935867
1650,114140.059718927
1651,116670.902504623
1652,102711.369717873
1653,101932.293038948
1654,168295.927601028
1655,139347.061966314
1656,164049.629569255
1657,169904.080399235
1658,164842.098955419
1659,110677.366155229
1660,135203.972275146
1661,353540.02785155
1662,325925.10114854
1663,302559.697155571
1664,387873.117650764
1665,264018.840297417
1666,271758.370228884
1667,327247.664978398
