"Id","SalePrice"
1461,132904.142572372
1462,182869.809285915
1463,144296.875445227
1464,169195.229689553
1465,249297.31944945
1466,152607.958193146
1467,176140.4234612
1468,150813.348121023
1469,204823.077260212
1470,104117.85140699
1471,237560.177296905
1472,147569.07138585
1473,117103.026806052
1474,158121.776525715
1475,178377.801239575
1476,331581.188726376
1477,250887.197380799
1478,286831.5857991
1479,253051.28800801
1480,371088.057421739
1481,267698.272003507
1482,245090.894143191
1483,188309.199398773
1484,206018.058159436
1485,225911.684421198
1486,211611.734354806
1487,255997.007035466
1488,246511.852674298
1489,212328.230741548
1490,218283.107469323
1491,215366.040657125
1492,117943.67724233
1493,162160.503708375
1494,258077.848575503
1495,280077.366925501
1496,243227.190527643
1497,205926.930734604
1498,213316.521728091
1499,214991.29423261
1500,180772.377485873
1501,183745.539130419
1502,211411.209897567
1503,279331.183359612
1504,258061.822021865
1505,233950.085130992
1506,167082.954226579
1507,184871.39405004
1508,181489.742646789
1509,161237.38344377
1510,136980.134728393
1511,147278.713286436
1512,145679.50780084
1513,153281.779246508
1514,163221.351079533
1515,162508.922087595
1516,169151.890933623
1517,180207.094598164
1518,116222.064450989
1519,243967.423185156
1520,139599.384769778
1521,144811.075495592
1522,172898.36715815
1523,81911.539553189
1524,128589.753363671
1525,137054.732754252
1526,136876.964012459
1527,81367.9905701432
1528,163706.788086682
1529,131737.959467136
1530,172123.792593091
1531,79213.3709823576
1532,127952.047102405
1533,121018.085692476
1534,149126.549417439
1535,141770.84787307
1536,121047.277566891
1537,14462.93839044
1538,247200.273183817
1539,246526.452130454
1540,117095.785750183
1541,161046.143307979
1542,135229.810788867
1543,197648.956972603
1544,83301.2287602297
1545,160588.598862811
1546,155400.804984983
1547,124014.50991946
1548,156394.212323291
1549,121561.795252736
1550,126308.074757983
1551,174741.444402933
1552,81588.105447575
1553,182026.941111256
1554,144823.07895663
1555,145216.318520517
1556,118878.042436327
1557,152156.743554063
1558,158271.771441849
1559,81755.1220511738
1560,134039.710727367
1561,109812.002505483
1562,122320.322653172
1563,137119.396609198
1564,151672.686960669
1565,126914.019406692
1566,254643.148279915
1567,82896.4413261874
1568,187162.533641013
1569,66894.296865386
1570,157138.770511462
1571,88296.8099902539
1572,143960.13705802
1573,258758.127520448
1574,119515.926366843
1575,254976.553756755
1576,205153.022724552
1577,210907.272210441
1578,157364.011794797
1579,143416.582042491
1580,196043.970707278
1581,155678.909647033
1582,128583.667013428
1583,294500.546286577
1584,212507.916355778
1585,191064.052731804
1586,47915.4644802916
1587,116867.809627128
1588,147743.971470392
1589,85741.0892064665
1590,163028.317834697
1591,79696.914357804
1592,116058.110879436
1593,156805.880447631
1594,80584.1120780647
1595,117987.475610799
1596,225472.745316536
1597,134805.273865538
1598,207344.269921185
1599,261420.036692375
1600,242904.027692255
1601,26021.5708642885
1602,160141.299688846
1603,88070.7947936141
1604,278586.475151072
1605,265799.382758863
1606,170917.97104576
1607,155707.535038614
1608,217491.470381323
1609,212988.575373844
1610,117945.923312508
1611,125279.345459513
1612,118296.310260257
1613,120273.975051876
1614,134875.58255564
1615,79012.5173273775
1616,74632.0261066951
1617,82733.6223519833
1618,127688.286390408
1619,127122.578757149
1620,115585.303555561
1621,131340.074842497
1622,131914.267932788
1623,284532.62278174
