"Id","SalePrice"
1461,116711.342096039
1462,159335.590529181
1463,178317.808887337
1464,191721.377612663
1465,239178.380164191
1466,171998.273474259
1467,177924.374108124
1468,163739.088472537
1469,211538.832457312
1470,98305.6096084619
1471,179909.145849826
1472,88816.2930863734
1473,89089.6648719515
1474,156153.596317947
1475,121380.011240768
1476,385720.147347884
1477,240007.982403397
1478,329008.079290026
1479,331307.170462202
1480,462229.044347808
1481,309251.465797061
1482,232069.120974873
1483,183419.598730065
1484,160818.716100586
1485,185077.802001082
1486,197233.085170745
1487,373794.674591151
1488,208675.328719201
1489,187956.792458718
1490,260059.755735113
1491,189785.396621446
1492,89094.4329380005
1493,204895.182215471
1494,315208.274405098
1495,308834.908775484
1496,253722.914230967
1497,199448.542880827
1498,173385.315784067
1499,171795.318890718
1500,166172.641058304
1501,183113.370960917
1502,161581.04273691
1503,256534.628109941
1504,224210.110651064
1505,212632.743158812
1506,182048.280601557
1507,238553.806656003
1508,193070.827806022
1509,155189.886092766
1510,129290.470139989
1511,134640.883602454
1512,180289.08627107
1513,163117.136745396
1514,182132.805982526
1515,226487.382966404
1516,152172.661969847
1517,186984.328966174
1518,145635.630885809
1519,196055.437159125
1520,121371.776880026
1521,126866.191568442
1522,173426.005377078
1523,106362.599597919
1524,125215.23636377
1525,111937.407604032
1526,110119.400140252
1527,91087.3734039234
1528,139947.403017525
1529,130666.291312467
1530,205117.811433981
1531,111252.06538715
1532,90354.3652629264
1533,164417.469709838
1534,122423.855650779
1535,157022.497508716
1536,101066.47405464
1537,26451.3751239316
1538,156812.642449173
1539,206441.375866568
1540,142624.909617928
1541,132640.162894229
1542,156046.396740393
1543,200665.902815903
1544,91412.4513086207
1545,127300.755078898
1546,129605.02434413
1547,155880.374079541
1548,149199.858560201
1549,110284.361438769
1550,128885.571407014
1551,102813.580007288
1552,116558.351613525
1553,148574.374963422
1554,114405.4619886
1555,175095.307892433
1556,82624.3788648462
1557,110839.56773431
1558,93406.0041649209
1559,87218.6379617526
1560,144313.375518854
1561,124795.956846057
1562,137011.922520945
1563,105025.921335036
1564,159806.185196057
1565,134849.799254355
1566,229293.430266228
1567,59437.2096760737
1568,206947.474091935
1569,127540.43951136
1570,139977.321472342
1571,111945.619714365
1572,136854.38573139
1573,231324.414287874
1574,120925.622704406
1575,234429.957291392
1576,208434.069352886
1577,181881.248467214
1578,135141.346705294
1579,147208.757955687
1580,191850.500648711
1581,164038.192848821
1582,125754.989260046
1583,261224.02128525
1584,220421.309595033
1585,149688.621169582
1586,37415.5614220973
1587,113569.965827453
1588,165461.622983913
1589,101635.900032873
1590,136666.039424127
1591,86554.918022272
1592,126298.123509217
1593,108186.091336687
1594,141416.752158512
1595,100371.506375251
1596,215399.866141616
1597,204325.857447074
1598,224761.668448249
1599,182379.086395138
1600,157144.454352972
1601,40928.7390909918
1602,117947.614799902
1603,78543.0064634805
1604,311921.049538879
1605,206186.339561733
1606,162655.858005519
1607,193744.254136061
1608,188271.210622116
1609,176738.378288213
1610,159213.631370057
1611,124465.297599123
1612,198539.513731023
1613,146363.077181306
1614,135882.60423843
1615,91058.9800266768
1616,67298.582925875
1617,86039.2573605865
1618,110440.372671032
1619,140134.476614676
1620,167972.792796037
1621,127311.23966361
1622,131904.787831591
1623,249626.14027556
1624,198414.548678551
1625,110348.205347792
1626,158010.532792899
1627,183692.402277698
1628,273040.665287465
1629,191369.243041133
1630,388791.77137178
1631,246673.667324733
1632,274015.88814676
1633,172235.220263336
1634,180885.81449586
1635,175592.129782061
1636,160628.604300046
1637,198233.878883176
1638,203007.482798191
1639,176895.327708708
1640,260541.880073352
1641,180109.353577568
1642,268771.658460418
1643,222636.614138825
1644,223931.469068516
1645,214905.801060083
1646,135448.243219773
1647,140270.932143542
1648,119426.106629685
1649,133729.877382882
1650,102034.418015466
1651,106293.556522453
1652,90779.3474606431
1653,99188.4680739608
1654,147875.19345753
1655,140877.19864302
1656,145265.728809923
1657,149040.187320163
1658,144943.665581176
1659,123739.170876269
1660,138611.139131071
1661,426141.146560273
1662,387260.424415303
1663,390296.759160109
1664,480918.718608616
1665,353798.822160436
1666,333038.438816527
1667,383531.914929544
1668,373469.205620688
1669,328474.222384496
1670,371980.863435167
1671,258020.256757561
1672,405381.552795058
1673,274977.781825639
1674,241379.108390812
1675,215788.344135133
1676,211277.813989476
1677,224506.135956654
1678,464556.04537566
1679,399519.501923824
1680,370404.795890572
1681,329787.504944628
1682,323403.640223867
1683,213324.424735783
1684,181538.394475053
1685,177308.8977524
1686,165955.243063632
1687,189367.513846612
1688,191712.165995643
1689,200317.2874493
1690,189503.44133231
1691,176986.78915021
1692,263594.523619905
1693,193043.958443368
1694,175046.66969325
1695,173238.039227164
1696,247872.614199575
1697,177381.701994818
1698,350434.758797287
1699,323537.97436794
1700,283066.654856139
1701,301452.018964999
1702,242115.556873987
1703,229340.06731602
1704,246957.384432259
1705,251770.391830688
1706,437802.991232512
1707,238320.209943035
1708,200974.699059779
1709,230403.167461065
1710,211511.007620187
1711,262026.797963151
1712,241088.081562743
1713,271149.494794077
1714,221098.833926393
1715,203648.22650645
1716,178886.643258437
1717,164475.102437046
1718,156222.209163871
1719,221033.351133137
1720,205153.726420508
1721,164170.53612486
1722,148421.326845326
1723,155829.23930594
1724,188094.628094902
1725,216305.106646901
1726,196973.610687191
1727,162433.87094724
1728,178856.53181277
1729,164252.017696603
1730,169100.222828876
1731,113647.793989409
1732,108222.430408179
1733,103156.456426602
1734,113821.171348949
1735,133764.22778827
1736,112236.669534417
1737,302426.884342175
1738,285647.324771895
1739,282408.270825884
1740,214809.098881849
1741,190267.743054084
1742,183529.389167594
1743,187696.897675768
1744,337063.084131834
1745,220091.245682625
1746,247963.627940032
1747,218845.477856963
1748,237190.264541426
1749,145766.251125523
1750,135549.031909196
1751,241195.57182996
1752,107570.527313312
1753,148176.717937422
1754,198009.617380951
1755,153029.524726343
1756,107057.817300344
1757,109176.051494071
1758,130718.274027483
1759,179348.03335478
1760,155372.58221403
1761,141907.659066459
1762,174583.749384089
1763,202880.148632134
1764,99976.1248543391
1765,177325.731948805
1766,182785.163182065
1767,221783.00307498
1768,133626.888786555
1769,156568.086478683
1770,144204.811992714
1771,120963.176311203
1772,140793.291916442
1773,116682.817052291
1774,158645.398787823
1775,130202.89426752
1776,131257.188109749
1777,94063.7048340714
1778,137481.296622037
1779,100217.228381198
1780,169641.364151479
1781,123307.45205521
1782,62912.0858603833
1783,121613.392099822
1784,91630.4003010433
1785,151009.359089617
1786,97994.3066226768
1787,163049.455740338
1788,45729.6703675691
1789,89388.4569979281
